67.558,74.096,80.639,86.318,92.828,99.322,105.79,112.24,118.65,125.02,131.34,137.61,143.82,149.97,156.05,162.05,167.98,173.81,179.55,185.2,190.74,196.17,201.78,206.98,212.02,216.96,221.78,226.45,230.98,234.91,239.16,243.75,247.79,251.59,255.12,258.48,261.66,264.66,267.47,270.11,272.55,274.8,276.86,278.72,280.38,281.84,283.1,284.16,285.02,285.67,286.12
322.46,322.46,322.46,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.37,322.37,322.36,322.36,322.38,322.38,322.38,322.4,322.44,322.38,322.38,322.38,322.38,322.38,322.38,322.39,322.39,322.42,322.42,322.42,322.42,322.42,322.42,322.43,322.43,322.43,322.43,322.43,322.43
461.3,461.53,461.55,461.45,461.09,460.53,459.77,458.81,457.64,456.27,454.71,452.95,450.99,448.85,446.51,443.98,441.26,438.36,435.28,432.02,428.58,424.97,420.94,416.98,412.89,408.61,404.16,399.57,394.84,390.53,385.52,379.64,374.12,368.59,363.09,357.49,351.78,345.97,340.07,334.06,327.99,321.85,315.65,309.38,303.05,296.68,290.26,283.81,277.33,270.82,264.3
0,0.015707,0.031411,0.045793,0.061441,0.077071,0.092681,0.10827,0.12382,0.13935,0.15484,0.17029,0.1857,0.20106,0.21637,0.23164,0.24684,0.26199,0.27707,0.29209,0.30705,0.32192,0.33723,0.35196,0.36661,0.38118,0.39565,0.41003,0.42431,0.43744,0.45145,0.46636,0.48055,0.49445,0.50804,0.5215,0.53483,0.54802,0.56109,0.57402,0.5868,0.59944,0.61193,0.62428,0.63647,0.6485,0.66037,0.67208,0.68362,0.695,0.7062
0,0,0,-5.6269e-05,-5.785e-05,-5.9469e-05,-6.1163e-05,-6.2931e-05,-6.4735e-05,-6.6554e-05,-6.8417e-05,-7.029e-05,-7.2186e-05,-7.3999e-05,-7.5771e-05,-7.7502e-05,-7.9141e-05,-8.0713e-05,-8.2097e-05,-8.3402e-05,-8.4459e-05,-8.5447e-05,-0.00032877,-0.00033004,-0.00033075,-0.000331,-0.00033111,-0.0003308,-0.00033028,-0.00030638,-0.00010884,-6.7067e-05,-5.1617e-05,-4.3082e-05,-4.2969e-05,-4.2925e-05,-4.285e-05,-4.2747e-05,-4.2609e-05,-4.2419e-05,-4.2195e-05,-4.2001e-05,-4.165e-05,-4.1365e-05,-4.1036e-05,-4.0685e-05,-4.031e-05,-3.9917e-05,-3.95e-05,-3.9086e-05,-3.8629e-05
1,-0.99988,-0.99951,-0.99895,-0.99811,-0.99703,-0.9957,-0.99412,-0.9923,-0.99024,-0.98794,-0.98539,-0.98261,-0.97958,-0.97631,-0.9728,-0.96906,-0.96507,-0.96085,-0.95639,-0.95169,-0.94677,-0.94142,-0.93601,-0.93037,-0.9245,-0.9184,-0.91207,-0.90552,-0.89925,-0.8923,-0.88459,-0.87697,-0.8692,-0.86133,-0.85325,-0.84496,-0.83646,-0.82776,-0.81884,-0.80973,-0.80042,-0.79091,-0.7812,-0.7713,-0.76122,-0.75094,-0.74048,-0.72983,-0.71901,-0.70801
0,0,-2.2204e-16,2.6536e-06,3.6396e-06,4.6803e-06,5.7816e-06,6.9477e-06,8.1779e-06,9.472e-06,1.0836e-05,1.2268e-05,1.377e-05,1.5324e-05,1.6937e-05,1.8607e-05,2.032e-05,2.208e-05,2.3851e-05,2.5658e-05,2.7442e-05,2.9255e-05,0.00011836,0.00012471,0.00013095,0.00013711,0.00014329,0.00014936,0.00015542,0.00015009,5.5456e-05,3.551e-05,2.8377e-05,2.4574e-05,2.5412e-05,2.6304e-05,2.7193e-05,2.808e-05,2.8957e-05,2.9813e-05,3.0656e-05,3.1535e-05,3.2307e-05,3.314e-05,3.3948e-05,3.4749e-05,3.5538e-05,3.6322e-05,3.7093e-05,3.7877e-05,3.8629e-05
