65.486,88.81,92.292,104.87,122.77,132.36,150.74,166.82,170.15,192.28,194.31,202.45,198.09,215.11,204.23,216.63,245.82,260.72,253.44,272.9,276.87
409.79,404.44,408.13,409.63,410.61,409.98,408.37,406.29,405.87,406.92,407.85,409.83,426.23,415.63,422.52,422.06,414.21,408.64,428.26,421.67,418.57
503.82,506.18,504.93,504.31,502.42,500.9,498.26,493.44,491.94,483.27,481.82,477.74,476.84,470.07,472.67,465.85,449.01,437.09,438.4,421.22,416.4
0.026752,0.01255,0.023352,0.027652,0.030365,0.028511,0.023941,0.017475,0.016496,0.019086,0.021924,0.027444,0.07365,0.043407,0.061954,0.060644,0.03858,0.023043,0.07527,0.056645,0.047417
0.9987,0.99983,0.99967,0.99898,0.99665,0.99535,0.99073,0.98538,0.98564,0.97447,0.97547,0.9721,0.97449,0.96697,0.97602,0.96953,0.94655,0.93244,0.93965,0.91796,0.91637
-0.00039128,0.00032863,0.0012238,0.0021763,0.0031914,0.0037535,0.0037919,0.0032388,0.0029123,0.0045823,0.0053589,0.0075195,0.023204,0.013873,0.022654,0.022069,0.015471,0.010317,0.037538,0.03003,0.026505
0.043279,-0.013135,-0.010977,-0.035498,-0.07581,-0.091895,-0.13365,-0.16944,-0.16801,-0.22365,-0.21898,-0.23285,-0.21073,-0.2508,-0.20747,-0.23631,-0.31986,-0.36043,-0.33164,-0.39145,-0.39662
